bookID,title,authors,rating,num_pages,year,
8735,4th of July (Women's Murder Club  #4),Richard Wright/Arnold Rampersad,4.17,444,2006,
8736,Virgin,Richard Wright/Edward P. Jones,4.17,444,2006,
8737,Thriller: Stories To Keep You Up All Night,Richmond Lattimore,4.17,445,2006,
8738,Saving the World and Other Extreme Sports (Maximum Ride  #3),Richmond Lattimore,4.17,445,2006,
8739,1st To Die (The Women's Murder Club  #1),Rick Barba,4.17,445,2006,
8740,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,Rick Bass,4.17,445,2006,
8741,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,Rick Bass,4.17,445,2006,
8742,Balkan Ghosts: A Journey Through History,Rick Bass,4.17,445,2006,
8743,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Rick Decker/Stuart Hirshfield,4.17,445,2006,
8744,El librero de Kabul,Rick Hicks/Kathy Hicks,4.17,445,2006,
8745,Der Buchhändler aus Kabul: Eine Familiengeschichte,Rick Moody,4.17,445,2006,
8746,Does God Know How to Tie Shoes?,Rick Moody,4.17,445,2006,
8747,The Ties That Bind: Life's Most Essential Knots and Ties,Rick Moody,4.17,445,2006,
8748,The Undomestic Goddess,Rick Moody,4.17,446,2006,
8749,Girls' Night In,Rick Moody,4.17,446,2006,
8750,Can You Keep a Secret?,Rick Osborne/Kevin Miller,4.17,446,2006,
8751,Crazy For You,Rick Riordan,4.17,446,2006,
8752,Welcome to Temptation (Dempseys  #1),Rick Riordan,4.17,446,2006,
8753,Faking It (Dempseys  #2),Rick Riordan,4.17,446,2006,
8754,Anyone But You,Rick Riordan,4.17,446,2006,
8755,Getting Rid of Bradley,Rick Riordan,4.17,446,2006,
8756,What The Lady Wants,Rick Steves,4.17,446,2006,
8757,Manhunting,Rick Warren,4.17,446,2006,
8758,The Unfortunate Miss Fortunes,Rick Warren,4.17,446,2006,
8759,La falsificadora,Riki Anne Wilchins,4.17,447,2006,
8760,Die Naschkatzen,Roald Dahl,4.17,447,2006,
8761,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,Roald Dahl,4.17,447,2006,
8762,Bueno en la Cama,Roald Dahl,4.17,447,2006,
8763,Behaving Like Adults,Roald Dahl,4.17,447,2006,
8764,Over 100 Truly Astonishing Sex Tips,Roald Dahl,4.17,447,2006,
8765,How to Seduce Your Dream Man,Roald Dahl,4.17,447,2006,
8766,Running in Heels,Roald Dahl,4.17,448,2006,
8767,Kopfüber ins Glück,Roald Dahl,4.17,448,2006,
8768,Venice: Tales of the City,Roald Dahl,4.17,448,2006,
8769,Caucasia,Roald Dahl,4.17,448,2006,
8770,The Talbot Odyssey,Roald Dahl,4.17,448,2006,
8771,The Lion's Game (John Corey  #2),Roald Dahl,4.17,448,2006,
8772,Word of Honor,Roald Dahl,4.17,448,2006,
8773,Plum Island (John Corey  #1),Roald Dahl,4.17,448,2006,
8774,Spencerville,Roald Dahl,4.17,448,2006,
8775,Up Country,Roald Dahl,4.17,448,2006,
8776,Wolfsbrut.,Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin,4.17,448,2006,
8777,The Talbot Odyssey,Roald Dahl/Carmelina Payá/Antonio Samons,4.17,448,2006,
8778,Night Falls Fast: Understanding Suicide,Roald Dahl/David Wood,4.17,448,2006,
8779,Before Night Falls,Roald Dahl/Horacio Elena,4.17,448,2006,
8780,When True Night Falls (The Coldfire Trilogy  #2),Roald Dahl/Jeremy Treglown,4.17,448,2006,
8781,Nightfall,Roald Dahl/Jill Bennett,4.17,448,2006,
8782,When Night Falls,Roald Dahl/Joely Richardson,4.17,448,2006,
8783,Before Night Falls,Roald Dahl/Karey Kirkpatrick/Lane Smith,4.17,448,2006,
8784,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,Roald Dahl/Nancy Ekholm Burkert,4.17,448,2006,
8785,In Cahootz: Sequel to Hoodwinked,Roald Dahl/Quentin Blake,4.17,448,2006,
8786,Earned Value Project Management,Roald Dahl/Quentin Blake,4.17,448,2006,
8787,Quintessential Tarantino,Roald Dahl/Quentin Blake,4.17,448,2006,
8788,The Foundations of Modern Political Thought: Volume One: The Renaissance,Roald Dahl/Quentin Blake,4.17,448,2006,
8789,Tara Road,Roald Dahl/Quentin Blake,4.17,448,2006,
8790,On the Road to Tara,Roald Dahl/Quentin Blake,4.17,448,2006,
8791,Selected Stories,Roald Dahl/Quentin Blake,4.17,448,2006,
8792,Broken Vessels,Roald Dahl/Quentin Blake,4.17,448,2006,
8793,In the Bedroom: Seven Stories,Roald Dahl/Quentin Blake,4.17,448,2006,
8794,Thirteen Moons,Roald Dahl/Quentin Blake,4.17,448,2006,
8795,Swimming Upstream: Collaborative Approaches to Watershed Management,Roald Dahl/Quentin Blake,4.17,448,2006,
8796,Story of a Girl,Roald Dahl/Quentin Blake,4.17,448,2006,
8797,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works (Approaches to Teaching World Literature)",Roald Dahl/Quentin Blake,4.17,448,2006,
8798,The Namesake,Roald Dahl/Quentin Blake,4.17,448,2006,
8799,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Roald Dahl/Quentin Blake,4.17,448,2006,
8800,Full House: The Spread of Excellence from Plato to Darwin,Roald Dahl/Rula Lenska/Sian Thomas/Christopher Timothy,4.17,448,2006,
8801,Eight Little Piggies: Reflections in Natural History,Rob Bell,4.17,448,2006,
8802,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time,Rob Humphreys/Beth Chaplin/Rebecca Morrill,4.17,448,2006,
8803,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Rob Kidd/Jean-Paul Orpinas,4.17,448,2006,
8804,The Panda's Thumb: More Reflections in Natural History,Rob Kidd/Jean-Paul Orpinas,4.17,448,2006,
8805,Bully for Brontosaurus: Reflections in Natural History,Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,4.17,448,2006,
8806,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Rob Kidd/Walt Disney Company,4.17,448,2006,
8807,The Richness of Life: The Essential Stephen Jay Gould,Rob Kidd/Walt Disney Company,4.17,448,2006,
8808,The Wheel of Life: A Memoir of Living and Dying,Rob Orsini,4.17,448,2006,
8809,Persuasive Communication,Rob Thomas/Leah Wilson/Heather Havrilesky/Amy Berner/Lynne Edwards/John  Ramos/Alafair Burke/Chris McCubbin/Lawrence Watt-Evans/Lani Diane Rich/Geoff Klock/Judy Fitzwater/Evelyn Vaughn/Joyce Millman/Amanda Ann Klein/Kristen Kidder/Jesse Hassenger/Gwen Ellery/Misty Hook/Samantha Bornemann,4.17,448,2006,
8810,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Rob Williams/Michel Lacombe,4.17,448,2006,
8811,Spooks: The Haunting of America: The Private Use of Secret Agents,Robb Forman Dew,4.17,448,2006,
8812,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet,Robb Forman Dew,4.17,448,2006,
8813,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,Robbie Stamp/Paul Simpson,4.17,448,2006,
8814,ER Vets: Life in an Animal Emergency Room,Robert   Harris,4.17,448,2006,
8815,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,Robert   Harris/Michael Cumpsty,4.17,448,2006,
8816,Citizen Girl,Robert  Evans,4.17,448,2006,
8817,On the Origin of Species by Means of Natural Selection,Robert  Hamburger,4.17,448,2006,
8818,The Origin of Species/The Voyage of the Beagle,Robert  Mayer/Grant Morrison,4.17,448,2006,
8819,Genetics and the Origin of Species,Robert A. Caro,4.17,448,2006,
8820,Organized Crime,Robert A. Dahl,4.17,448,2006,
8821,Physics of Fully Ionized Gases,Robert A. Dahl,4.17,448,2006,
8822,Criminal Investigation: The Art and the Science,Robert A. Harris/Michael S. Lasky,4.17,448,2006,
8823,A Collection of Rudyard Kipling's Just So Stories,Robert A. Heinlein,4.17,448,2006,
8824,Collected Stories,Robert A. Heinlein,4.17,448,2006,
8825,Just So Stories,Robert A. Heinlein,4.17,448,2006,
8826,If: A Father's Advice to His Son,Robert A. Heinlein,4.17,448,2006,
8827,Much Ado about Nothing,Robert A. Heinlein,4.17,448,2006,
8828,Much Ado about Nothing,Robert A. Heinlein,4.17,448,2006,
8829,The Waste Land,Robert A. Heinlein,4.17,448,2006,
8830,The Annotated Waste Land with Eliot's Contemporary Prose,Robert A. Heinlein,4.17,448,2006,
8831,The Waste Land and Other Writings,Robert A. Heinlein,4.17,448,2006,
8832,The Waste Lands (The Dark Tower  #3),Robert A. Heinlein,4.17,448,2006,
8833,Timequake,Robert A. Heinlein,4.17,448,2006,
8834,Climb the Family Tree  Jesse Bear!,Robert A. Heinlein,4.17,448,2006,
8835,What a Scare  Jesse Bear,Robert A. Heinlein,4.17,448,2006,
8836,Political Philosophy: A Beginners' Guide for Students and Politicians,Robert A. Heinlein,4.17,448,2006,
8837,Liberals and Communitarians,Robert A. Heinlein,4.17,448,2006,
8838,Political Philosophy: A Beginner's Guide for Students and Politicians,Robert A. Heinlein,4.17,448,2006,
8839,Seven Men and Two Others,Robert A. Heinlein,4.17,448,2006,
8840,Dakota,Robert A. Heinlein,4.17,448,2006,
8841,El Paso,Robert A. Johnson,4.17,448,2006,
8842,The Visual Arts: A History,Robert A. Nye,4.17,448,2006,
8843,The Visual Arts: A History  Volume 2,Robert A. Weiss/Margaret A. Weiss/Karen L. Beasley,4.17,448,2006,
8844,The Visual Arts: A History,Robert A.M. Stern/David Fishman/Jacob Tilove,4.17,448,2006,
8845,The Brooklyn Bridge (Wonders of the World),Robert Anton Wilson,4.17,448,2006,
8846,John Adams,Robert Anton Wilson/Israel Regardie,4.17,448,2006,
8847,The I Ching or Book of Changes,Robert Arp,4.17,448,2006,
8848,The Complete I Ching: The Definitive Translation,Robert Arthur/Alfred Hitchcock,4.17,448,2006,
8849,I Ching: The Book of Change,Robert B. Baer,4.17,448,2006,
8850,The Everyday I Ching,Robert B. Cialdini,4.17,448,2006,
8851,Richard Matheson's Hell House  Book 1,Robert B. Parker/Burt Reynolds,4.17,448,2006,
8852,H.G. Wells' The War of the Worlds (Graphic Novel),Robert B. Parker/David Dukes,4.17,448,2006,
8853,New Complete Guide to Sewing,Robert B. Parker/Joe Mantegna,4.17,448,2006,
8854,A Reader's Digest Songbook: Remembering Yesterday's Hits,Robert B. Parker/Joe Mantegna,4.17,448,2006,
8855,Complete Guide to the Bible,Robert B. Parker/Joe Mantegna,4.17,448,2006,
8856,焼きたて!!ジャぱん 1,Robert B. Parker/Joe Mantegna,4.17,448,2006,
8857,200 Quilt Blocks: To Mix and Match,Robert Bauval/Adrian Geoffrey Gilbert,4.17,448,2006,
8858,The Girl in the Glass,Robert Benedetti,4.17,448,2006,
8859,Peter and the Starcatchers (Peter and the Starcatchers  #1),Robert Benedetti,4.17,448,2006,
8860,Peter Pan in Scarlet,Robert Bogdan,4.17,448,2006,
8861,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Robert Boyle/Michael Hunter/Edward B. Davis,4.17,448,2006,
8862,Peter Pan,Robert Brent Toplin,4.18,449,2006,
8863,The Callahan Chronicals (Callahan's #1-3),Robert Bringhurst,4.18,449,2006,
8864,The Pinhoe Egg  (Chrestomanci  #6),Robert C. O'Brien,4.18,449,2006,
8865,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Robert Coles/George Ford,4.18,449,2006,
8866,The Time of the Ghost,Robert Crais,4.18,449,2006,
8867,Whitethorn Woods,Robert Cullen,4.18,449,2006,
8868,The Builders,Robert D. Kaplan,4.18,449,2006,
8869,Dublin 4,Robert D. Kaplan,4.18,450,2006,
8870,Victoria Line  Central Line,Robert D. Kaplan,4.18,450,2006,
8871,Echoes,Robert D. Kaplan,4.18,450,2006,
8872,Firefly Summer,Robert D. Kaplan,4.18,450,2006,
8873,Aches & Pains,Robert D. Putnam,4.18,450,2006,
8874,The Glass Lake,Robert D. Putnam,4.18,450,2006,
8875,The Copper Beech,Robert D. Putnam,4.18,450,2006,
8876,Dr. Jekyll and Mr. Hyde (Bullseye Chillers),Robert D. Richardson Jr.,4.18,450,2006,
8877,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,4.18,450,2006,
8878,Code Word Kangaroo (Adam Sharp #6),Robert Dallek,4.18,450,2006,
8879,Operation Spy School (Adam Sharp  #4),Robert E. Hemenway/Alice Walker,4.18,450,2006,
8880,The Empty Envelope (A to Z Mysteries  #5),Robert E. Howard/Gary Gianni/Patrice Louinet,4.18,450,2006,
8881,The School Skeleton (A to Z Mysteries  #19),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.18,451,2006,
8882,Moose Master (Adam Sharp #5),Robert Egan/Kurt Vonnegut Jr.,4.18,451,2006,
8883,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Robert F. Kennedy Jr.,4.18,451,2006,
8884,Eva Hesse Drawing,Robert Ferrigno,4.18,451,2006,
8885,Inferno,Robert Frost,4.18,451,2006,
8886,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,Robert Frost/Edward Connery Lathem,4.18,451,2006,
8887,Wither (Wendy Ward  #1),Robert Frost/Noel Perrin,4.18,451,2006,
8888,Howl's Moving Castle Film Comic  Vol. 1,Robert Frost/Richard Poirier/Mark   Richardson,4.18,451,2006,
8889,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Robert Frost/Susan Jeffers,4.18,451,2006,
8890,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),Robert Fulghum,4.18,451,2006,
8891,The Complete Greek Tragedies  Volume 2: Sophocles,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.18,451,2006,
8892,Doctor Faustus,Robert Goddard,4.18,451,2006,
8893,Doctor Faustus,Robert Graves,4.18,452,2006,
8894,Doctor Faustus,Robert Graves,4.18,452,2006,
8895,The Makioka Sisters,Robert Greene/Birgit Brandau/Hartmut Schickert,4.18,452,2006,
8896,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Robert Greene/Joost Elffers,4.18,452,2006,
8897,Quicksand,Robert Greene/Joost Elffers,4.18,452,2006,
8898,Naomi,Robert Hellenga,4.18,452,2006,
8899,Seven Japanese Tales,Robert Hellenga,4.18,452,2006,
8900,A Cat  a Man  and Two Women,Robert Hellenga,4.18,452,2006,
8901,The Reed Cutter & Captain Shigemoto's Mother,Robert Hutchinson,4.18,452,2006,
8902,In Praise of Shadows,Robert Irwin,4.18,452,2006,
8903,Le chat  son maître et ses deux maîtresses,Robert Irwin,4.18,453,2006,
8904,Small Gods (Discworld  #13),Robert J. Allison,4.18,453,2006,
8905,Wintersmith (Discworld  #35; Tiffany Aching  #3),Robert J. Milch,4.18,453,2006,
8906,Strata,Robert J. Ray/Bret Norris,4.18,453,2006,
8907,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Robert Jordan,4.18,453,2006,
8908,The Color of Magic (Discworld  #1; Rincewind  #1),Robert Jordan,4.18,453,2006,
8909,The Truth (Discworld  #25; Industrial Revolution  #2),Robert Jordan,4.18,453,2006,
8910,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Robert Jordan,4.18,453,2006,
8911,The Last Hero (Discworld #27; Rincewind #7),Robert Jordan,4.18,454,2006,
8912,Wyrd Sisters (Discworld  #6; Witches #2),Robert Jordan,4.18,454,2006,
8913,A Tourist Guide to Lancre,Robert Jordan,4.18,454,2006,
8914,The Light Fantastic (Discworld  #2; Rincewind #2),Robert Jordan/Charles Keegan,4.18,454,2006,
8915,Equal Rites (Discworld  #3; Witches  #1),Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.18,454,2006,
8916,Interesting Times: The Play,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.18,454,2006,
8917,Nanny Ogg's Cookbook,Robert Kirkman/Ben Oliver/Tom Raney,4.18,454,2006,
8918,Moving Pictures (Discworld  #10; Industrial Revolution  #1),Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.18,454,2006,
8919,Darwin's Watch (The Science of Discworld  #3),Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.18,454,2006,
8920,Reaper Man (Discworld  #11; Death  #2),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.18,454,2006,
8921,Only You Can Save Mankind (Johnny Maxwell  #1),Robert L. Geneve,4.18,454,2006,
8922,The Flying Sorcerers: More Comic Tales of Fantasy,Robert L. O'Connell,4.18,455,2006,
8923,Where's My Cow? (Discworld  #34.5),Robert L. O'Connell/John    Batchelor,4.18,455,2006,
8924,Lords and Ladies (Discworld  #14; Witches #4),Robert L. Wolke/Marlene Parrish,4.18,455,2006,
8925,Guards! Guards! (Discworld  #8),Robert Louis Stevenson,4.18,455,2006,
8926,Hogfather (Discworld  #20; Death  #4),Robert Louis Stevenson,4.18,455,2006,
8927,The Amazing Maurice and His Educated Rodents (Discworld  #28),Robert Louis Stevenson/Barry Menikoff,4.18,455,2006,
8928,Rincewind the Wizzard,Robert Louis Stevenson/Charles Neider,4.18,456,2006,
8929,Going Postal (Discworld  #33),Robert Louis Stevenson/Diana Castellanos/Eleonora Garcia Larralde,4.18,456,2006,
8930,The Last Hero: A Discworld Fable (Discworld  #27),Robert Louis Stevenson/Jenny Davidson,4.18,456,2006,
8931,Carpe Jugulum (Discworld #23; Witches #6),Robert Louis Stevenson/Milo Winter,4.18,456,2006,
8932,Truckers (Bromeliad Trilogy  #1),Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,4.18,456,2006,
8933,X-Statix  Volume 1: Good Omens,Robert Louis Stevenson/Scott McKowen,4.18,456,2006,
8934,Elliott Erwitt: Snaps,Robert Louis Stevenson/Tasha Tudor,4.18,456,2006,
8935,If Chins Could Kill: Confessions of a B Movie Actor,Robert Ludlum,4.18,456,2006,
8936,Real Ultimate Power: The Official Ninja Book,Robert Ludlum,4.18,456,2006,
8937,Team Yankee,Robert Ludlum,4.18,456,2006,
8938,At Sword's Point (Knights of the Blood  #2),Robert Ludlum,4.18,456,2006,
8939,Treasure of Khan (Dirk Pitt  #19),Robert Ludlum,4.18,456,2006,
8940,The Treasure Principle: Unlocking the Secret of Joyful Giving,Robert Ludlum,4.18,456,2006,
8941,Snow Treasure,Robert Ludlum,4.18,457,2006,
8942,The Damnation Game,Robert Ludlum,4.18,457,2006,
8943,The Damnation Game,Robert Ludlum,4.18,457,2006,
8944,Texas Hold'em for Dummies,Robert Ludlum/Michael  Shepherd,4.18,457,2006,
8945,Soldiers of Destruction: The SS Death's Head Division  1933-1945,Robert M. Pirsig,4.18,457,2006,
8946,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,Robert M. Pirsig,4.18,458,2006,
8947,Nobody Loves a Centurion (SPQR  #6),Robert M. Pirsig,4.18,458,2006,
8948,The Centurion's Empire,Robert M. Pirsig/Dan Glover,4.18,458,2006,
8949,The Centurions (The Centurions  #1),Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey,4.18,458,2006,
8950,The Heights of Courage: A Tank Leader's War on the Golan,Robert M. Sapolsky,4.18,458,2006,
8951,Shattered Sword: The Untold Story of the Battle of Midway,Robert M. Sapolsky,4.18,458,2006,
8952,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,Robert M. Sapolsky,4.18,458,2006,
8953,Shattered Bonds: The Color of Child Welfare,Robert Mason,4.18,458,2006,
8954,Shattered Dance,Robert McCloskey,4.18,458,2006,
8955,The Shattered Land (Eberron: The Dreaming Dark  #2),Robert McCloskey,4.18,459,2006,
8956,Koko's Kitten,Robert McCloskey,4.18,459,2006,
8957,13th Directorate,Robert McCloskey,4.18,459,2006,
8958,The Aviators (Brotherhood of War  #8),Robert McCloskey/Leonard S. Marcus,4.18,459,2006,
8959,All I Really Need to Know I Learned in Kindergarten,Robert Munsch/Michael Martchenko/Saoussan Askar,4.18,459,2006,
8960,Legends  Lies  Cherished Myths of World History,Robert Musil/Shaun Whiteside/J.M. Coetzee,4.18,460,2006,
8961,Trevayne,Robert Nye,4.18,460,2006,
8962,Trevayne,Robert Nye,4.18,460,2006,
8963,Red Phoenix,Robert P. Miles/Tom Osborne,4.18,460,2006,
8964,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Robert Paul Wolff/René Descartes/David Hume/Immanuel Kant/John Stuart Mill/William  James/Plato/Aristotle/Anselm of Canterbury/Thomas Aquinas/Various,4.18,460,2006,
8965,The Boomer Bible,Robert Penn Warren,4.18,460,2006,
8966,A Matter of Trust (Justice  #0),Robert Penn Warren/James A. Perkins/James A. Grimshaw,4.18,460,2006,
8967,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,Robert Penn Warren/James H. Justus/Xavier Pàmies,4.18,461,2006,
8968,A Matter Of Trust,Robert Penn Warren/John Burt/Harold Bloom,4.18,461,2006,
8969,A Matter of Trust,Robert Polito/Jim Thompson/Patricia Highsmith/Charles Willeford/David Goodis/Chester Himes,4.18,461,2006,
8970,Mortal Fear (Mississippi #1),Robert R. McCammon,4.18,461,2006,
8971,Mortal Fear,Robert R. McCammon,4.18,461,2006,
8972,Murder On The Glitter Box (Steve Allen Mystery #3),Robert R. McCammon,4.18,462,2006,
8973,Lonesome Dove,Robert R. McCammon,4.18,462,2006,
8974,Comanche Moon,Robert R. McCammon,4.18,462,2006,
8975,Night of the Fox (Dougal Munro and Jack Carter #1),Robert R. McCammon,4.18,462,2006,
8976,Mitla Pass,Robert R. McCammon,4.18,462,2006,
8977,The Complete Clive Barker's The Great And Secret Show,Robert R. McCammon,4.18,462,2006,
8978,The Great And Secret Show (Book of the Art #1),Robert R. McCammon,4.18,462,2006,
8979,Star Bright (Star Power  #8),Robert R. McCammon,4.18,462,2006,
8980,Brown's Star Atlas: Showing All The Bright Stars With Full Instructions How To Find And Use Them For Navigational Purposes And Department Of Trade Examinations.,Robert Robinson/Jonathan Slevin,4.18,462,2006,Brown Son & Ferguson Ltd.
8981,Bright Star's Promise,Robert Sabuda/Lewis Carroll,4.18,462,2006,
8982,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,Robert Scoble/Shel  Israel,4.18,462,2006,
8983,The Dragon Reborn (The Wheel of Time  #3),Robert Sedgewick,4.18,462,2006,
8984,My Father's Dragon (My Father's Dragon  #1),Robert Shapard/James Thomas,4.18,462,2006,
8985,The Book of the Dragon,Robert Shapard/James Thomas,4.18,462,2006,
8986,Must Love Dragons (Immortally Sexy  #2),Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,4.18,463,2006,
8987,Player's Handbook II,Robert Silverberg/Terry Goodkind/George R.R. Martin/Anne McCaffrey,4.18,463,2006,
8988,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),Robert Sokolowski,4.18,463,2006,
8989,The Dragon Doesn't Live Here Anymore: Living Fully  Loving Freely,Robert Stock,4.18,463,2006,
8990,Running with the Demon (Word & Void #1),Robert Templer,4.18,463,2006,
8991,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Robert Todd Carroll,4.18,463,2006,
8992,The Black Unicorn (Magic Kingdom of Landover #2),Robert W. Harris,4.18,463,2006,
8993,Der Sohn von Shannara,Robert W. Strayer,4.18,463,2006,
8994,First King of Shannara (Shannara Prequel),Robert X. Cringely,4.18,463,2006,
8995,The Best of Lester Del Rey,Roberta Gellis,4.18,464,2006,
8996,The Phantom Menace (Star Wars: Novelizations  #1),Roberta Gellis,4.18,464,2006,
8997,L'epée de Shannara,Roberta Grobel Intrater,4.18,464,2006,
8998,Star Wars. Episode I - Die dunkle Bedrohung,Roberts Liardon,4.18,464,2006,
8999,The Deming Management Method,Robertson Davies/Wayne Johnston,4.18,464,2006,
9000,The Scions of Shannara (Heritage of Shannara  #1),Robin  Davis/Frankie Frankeny,4.19,464,2006,
9001,The Three Musketeers (Classic Starts),Robin Chapman Stacey,4.19,464,2006,
9002,The One Minute Minute Sales Person,Robin Cook,4.19,464,2006,
9003,JLA  Vol. 14: Trial by Fire,Robin Hobb,4.19,464,2006,
9004,Manhunter  Vol. 2: Trial by Fire,Robin Hobb,4.19,464,2006,
9005,Trial by Fire (Stargate SG-1  #1),Robin Hobb,4.19,464,2006,
9006,Trial By Fire,Robin Hobb,4.19,464,2006,
9007,Trial by Fire (Newpointe 911 #4),Robin Hobb,4.19,464,2006,
9008,Sahara (Dirk Pitt  #11),Robin Landa,4.19,464,2006,
9009,Sahara (Dirk Pitt  #11),Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,4.19,464,2006,
9010,Africa South of the Sahara: A Geographical Interpretation (Texts In Regional Geography),Robin Lane Fox,4.19,464,2006,
9011,Ellora's Cavemen: Dreams of the Oasis Volume II,Robin Maxwell,4.19,464,2006,
9012,Ghosts of Gettysburg III: Spirits  Apparitions  and Haunted Places of the Battlefield,Robin McGraw,4.19,464,2006,
9013,SeinLanguage,Robin McKinley,4.19,464,2006,
9014,Der Richter und sein Henker,Robin McKinley,4.19,464,2006,
9015,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Robin McKinley,4.19,464,2006,
9016,Battle Cry of Freedom,Robin McKinley,4.19,464,2006,
9017,The Straight Dope,Robin McKinley,4.19,464,2006,
9018,Return of the Straight Dope,Robin McKinley,4.19,464,2006,
9019,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Helix),Robin McKinley,4.19,464,2006,
9020,The Feynman Lectures on Physics Vol 2,Robin McKinley,4.19,464,2006,
9021,Sliding Scales (Pip & Flinx #10),Robin McKinley,4.19,464,2006,
9022,Star Trek: Logs Seven and Eight (Star Trek: Log  #7-8),Robin McKinley,4.19,464,2006,
9023,Star Trek: Logs One and Two (Star Trek: Log  #1-2),Robin McKinley,4.19,464,2006,
9024,Mid-Flinx (Pip & Flinx #7),Robin McKinley/James P. Blaylock/Patricia A. McKillip/Robert Westall/Peter Dickinson/Jane Yolen/P.C. Hodgell/Michael de Larrabetti/Joan D. Vinge,4.19,464,2006,
9025,Alien,Robin McKinley/John Clapp,4.19,464,2006,
9026,The Chronicles of Riddick,Robin Norwood,4.19,464,2006,
9027,With Friends Like These...,Robin P. Williams/John Tollett,4.19,464,2006,
9028,Nor Crystal Tears (Humanx Commonwealth  #9),Robin P. Williams/John Tollett/Dave Rohr,4.19,464,2006,
9029,The Hour of the Gate (Spellsinger  #2),Robin S. Sharma,4.19,464,2006,
9030,Betcha Can't Read Just One,Robin S. Sharma,4.19,464,2006,
9031,Star Wars: The Approaching Storm,Robin Wasserman,4.19,464,2006,
9032,Chorus Skating (Spellsinger  #8),Robin Wasserman,4.19,464,2006,
9033,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),Robin Waterfield/Anaximander/Anaximenes/Empedocles/Gorgias of Leontini/Heraclitus/Parmenides/Protagoras/Pythagoras/Thales/Thrasymachus/Zeno of Elea,4.19,464,2006,
9034,Star Trek: Logs 7-10,Robin Waterfield/John Grisham,4.19,464,2006,
